product	purchases
524261	4710579101003
267465	4710030713202
698771	4710114128618
1354737	4710320224340
715836	4710466101130
304474	4934567212117
1123777	4710126010123
575010	4710035310055
1157147	4711258001256
1349559	4710498231188
457415	4710011401135
548960	4715610443791
1123777	4711713490144
1330182	4719581980286
1413250	70501855539
1143331	4710559123704
1165579	4719866080151
1442885	93370868
1383669	4710047506651
529723	4711437000018
1440638	2250078000114
1489811	4710762101063
903516	4713537044077
1432411	4710868506199
925365	4710036012019
948852	4710047504657
321839	4710011401135
925488	4711347006087
548960	4718647601011
575010	4710363522007
446464	4710334040318
1123777	4710088410795
69953	4710162000119
1432411	4710998001205
760904	4711413000025
575010	4710140102606
1330182	4710473010111
1354737	4713003215154
1561517	4710088433305
1142044	4973167143032
912433	9415007002987
753562	4711300982052
524261	8850124005748
503518	4711866384017
898584	4710011409056
711388	4711234670094
1485189	4902888188350
431910	4710038797082
1485189	4710311811511
1557756	4710126194311
550017	4714854888672
313094	4905343051442
267465	4710603011018
753562	4710421090059
1560107	41736007284
321839	4716759020133
170215	4719090900065
925488	4710088424273
753562	4710043411140
450133	7614200002547
1557756	4710731033104
948852	4710734001193
1349559	4710063041372
692038	4715006140075
930949	4710363156608
1411492	2100248000089
1557756	4710685444377
925365	4712425010255
529297	4965736044505
1284614	4710570000411
1313611	4710323168238
1346909	4710094021725
446464	4710852001020
529297	4715828131510
1161984	4713754987614
950749	4710857472665
1313611	4710320224500
267465	4710030395057
1540017	4710740600168
1540017	4710375102372
1435474	4710421029080
1559750	4711863180032
1474220	4710105011059
575010	4713930471692
753562	4713888603213
912433	4711186319966
1271683	4712425010712
753562	4710823997208
524261	4710008241270
1193787	723125485025
1185881	4710175565551
1305586	4973271011975
1123777	20571337
221467	4710084225676
529297	4710054390960
1557756	4710094022081
915434	4710644878892
1286304	4710094004711
1297232	4717673011047
221467	4710126392014
1297232	4710367814399
1193787	4710126040663
912433	37000329206
906944	4909978199104
1440638	8888563070348
649346	4711080010112
1354737	4710314914080
865234	4712031000138
446464	4714567001641
1185881	4710363382014
1349559	4713115888819
194921	20525187
1297232	4710314471293
1390049	4710626110156
1471960	4710105010137
1414509	4710038414019
1471960	4710585930642
935739	4710105045719
1440638	4902704881052
1547818	4710174011790
1193787	4710823997215
1286304	4718433614737
1123777	4710175567425
1432411	9311406220208
915434	4710644878793
1023268	4710254015632
915434	4710883000061
221467	4710363502016
948852	4713447001016
1403589	20454500
1442472	4710030346059
1557756	70411073412
1313611	4710320224463
1330182	4712295602123
1297232	9771022760005
915434	4710047501564
1474220	4710731060124
254779	729238191921
1368987	4711408000207
1375725	4710543282318
1471960	4710088410139
1471960	4901550152484
1375725	4710247005206
1471960	4710254011627
1414509	4711663000264
1193787	4711300983301
1362183	4710085172696
1190809	4719090900065
457415	4710011406123
575010	4711437000018
1476484	4712425010255
1123777	4710585930154
1313611	4710334041810
1557756	4710175567173
1560107	4711863180032
1286304	4710380010426
692038	4714995000650
1297232	4710367843009
1123777	78895770025
1349559	4711001917018
948852	4710088414311
550017	4711084113109
254779	4901301048257
1023268	20554699
304474	4711022100031
457415	4710579101003
1350920	4711437000056
1286304	4710084168119
1560107	9300605115743
1411492	4711186400121
1275728	4025700001825
925181	4710570004907
1471960	4710105023748
1419474	76150215281
1414509	4716381081342
979719	4715006140075
550017	9310052751203
1440638	4710043100082
1142044	4973167953426
1411492	4710644206626
1330182	4712067899126
1440638	37000445111
701532	4710174053691
925365	4710088451392
1350920	4711022100031
1332292	4710908111116
1432411	4710046031505
1411492	4977564133467
1095661	4902430041287
1411492	4710644876225
1432411	4710011402026
992725	4713537044091
524261	4710088411433
1349559	4710097110730
1127881	4710466102052
1095661	4710628081010
891035	4710012131130
1508260	4710038850558
1474220	4710205005750
1286304	4710105015118
1346909	4710312020042
1354737	4718176271990
1127881	4901422038939
1559750	4903111345717
1438789	20529420
1310085	8888420881162
869058	4710311260111
1330182	4719581980248
1286304	4710085120628
1561517	4719111323101
1539042	4710740600090
1403589	4710090050279
1286304	4710105011011
1286304	4710861100011
1349559	8801024110209
1444988	4710291138134
1349559	4985636900015
1432411	4710823997239
1560107	4712278883129
1432411	4710167111018
1123777	4712162000038
1185881	723125488064
768023	4712054600643
1432411	4710632001073
469616	20570620
304474	4710883000092
1185881	4711520201117
524261	4710249002005
529297	20565794
1539042	20568849
1185881	4713754987607
1190809	4711022100031
1354737	4713247001070
254779	4903111146055
1134582	4713145000526
979719	20498573
979719	4710158880435
1419474	4715874001102
1193787	4710705400123
1440638	4710515537033
1432411	9311827001233
1560107	4712019100607
1142044	4973167757871
1432411	4710868506175
768023	4710931600168
1299854	4711300986982
1403589	4710090050262
1349559	4711275100222
1403589	4711520201124
1560107	4710047512355
864855	4712326777356
575010	4934567212117
1114171	82228266246
760904	4710154015138
760904	4710960892084
446464	4711300986739
1127881	4710168705056
1142044	4973167442883
1313611	4710205000434
1023268	4710498243228
1123777	4713071860010
906944	4901872165377
1362183	49888119
978538	4710644085696
1310085	4710762502112
1310085	4710043004564
1419474	6001240100011
1284614	20456245
1411492	4714499050519
1557756	4710084112860
753562	4716968721005
1123777	4710088410139
753562	4710174042169
1123777	2250271000218
1261509	4710757020201
1286304	20412074
1432411	7614200017855
524261	4710126191259
1313611	4710172040013
948852	4711080010112
903516	20565992
1411492	4711645807102
221467	4710475001223
524261	4710046036913
948852	4710032502071
869058	4713071860010
1134582	4710174053691
1539042	2100047005131
921930	4710585930628
912884	4710739028898
978538	4710644086013
1438789	4710223168451
1471960	4710198121017
1310085	4710527119067
1419474	4710367814337
1458268	37000329206
446464	4710852001051
1123777	4710043552102
1349559	8852032612131
1127881	82228266246
912433	4710093080075
1123777	4711254012027
446464	4710334041612
1560107	4710047512539
1349559	4710098166835
1354737	4710018031632
1284614	20180348
457415	4710632001172
1134582	4710168702901
1313611	4716701000015
1476484	4711128033066
1432411	4711080010112
1127881	4710868503198
1432411	4711985100024
529723	4719866840137
1310085	4710734001285
1431391	4711998836811
1297232	4901987221029
1547818	4713045045061
865234	4901301729286
1440638	4710363382014
1427912	51000126979
1557756	4710247006562
1557756	4902181016893
1403589	4710375111213
903516	4713537044091
1134582	4710036009606
1432411	4711856000101
1297232	4710747770291
575010	4956043788688
1127881	2250271000218
221467	4711049230025
1284614	4710980300026
1313611	4710908131534
450133	4711521640809
1440638	4710093080075
575010	4710063041358
701532	4710363535007
1275728	4710466101130
1489811	4710762101018
1286304	4710088412201
1368987	4711408000191
912884	4719174999619
431910	4901422028930
679701	4711269680747
529723	4711684600573
1419474	4710543310066
1438789	20556372
1471960	4710085120628
869058	4971605001616
1561517	20559601
1557756	4903065223475
1330182	4710719000289
1561517	4719111313102
1458268	4710174003450
1440638	4710105015521
1185881	4710363352000
1508260	4717332003888
760904	4710154015206
1440638	37000329169
446464	4710147660826
1185881	4713372000115
304474	70501856154
1560107	8801019404634
1561517	4710017050344
1193787	4711856000705
1297232	748675116250
326056	2230124000190
1046212	4710035363778
366540	9300644131704
187459	4710466101130
503518	9418783000512
187459	4710339033056
978538	4718121001009
743587	4710063031144
1419474	4710010030015
1346909	4903301436546
753562	4714648758013
1161984	4710085172696
1560107	4711123957794
1560107	4712019100591
1349559	4713139001409
1142044	4973167481332
948852	4713045036342
1332292	4710367852001
1350920	4710063312120
1539042	4710095987402
1427912	4710114128038
1123777	4710626111610
1411492	4714541010010
1432411	4710626420125
1411492	4711461660028
1330182	4710719000494
267465	9322935011717
529297	4711713030531
1161984	4710085120093
221467	4713089006103
524261	4710088410139
1313611	4710095987402
1432411	4710626622819
701532	4716829881992
1297232	4710114402022
1474220	4710908111116
1349559	8804108010105
1284614	7231254883818
1127881	4902704881052
1557756	4902430493000
992725	4712031000633
844413	4710892632017
1227352	4710205005750
925181	4710085120093
1310085	8851019430515
1414509	4710017013042
915434	4710362020320
1161984	723125488026
753562	4713888603879
1561517	4710167111018
1297232	78334034183
1349559	4710249002029
948852	723125488026
1427912	4934567255527
1442472	4710158880435
1427912	4713608000049
1313611	4710172030083
952798	4710739028805
1297232	4738888020747
1442472	4714381003128
1349559	4902105113899
952798	4710573122592
1123777	4714005054031
992725	4710105010687
929066	4710017036430
1261509	4710094001758
532631	50000301829
925488	4710012721515
1508260	4710363431002
457415	4710583920003
321839	4710011401128
915434	4710705030078
1508260	4710054135202
1440638	4710392772381
1127881	4711258002505
1557756	4712425010392
170017	4711985100017
954594	4710333202045
579711	4710043007589
57509	4710011409056
5241	4710626564966
529723	4711437000865
196543	4710022101208
1375725	4710022113409
1310085	4710085120475
1375725	4710012142136
1471960	4712425010255
1431391	4710498123339
1095661	20470357
1297232	4710363041003
649346	4710047502011
1403589	9044400841000
1297232	4973167006177
1432411	4710057160140
1161984	723125485025
1557756	4710038850862
1508260	4719581980231
1379266	4710303224602
1123777	4710626110613
1442472	4710030346097
760904	4710960892091
1403589	2250271000393
1411492	4713045028026
1134582	4710032500862
1114171	82228266215
753562	4710022401209
753562	4714725180027
864855	4710271000178
1161984	4710740600311
1332292	4710084112860
1557756	4710063312168
457415	7610700602393
915434	37000441809
524261	4710249001992
393553	4710126042773
979719	4972045620092
1419474	4712987106649
1471960	4710010020061
1127881	4712720466696
693257	20332433
1127881	2100248000096
1346909	4715747102219
1547818	4713888600137
1432411	4712542001204
915434	4710706513006
1411492	20529192
948852	4712425010255
1023268	4711186320191
529297	4710312010111
915434	4710126191259
1275728	4710363731003
1440638	8999979010382
1297232	4014400901573
1557756	4710035369510
1411492	4713045102023
1557756	4710908114117
1297232	4710036007039
1557756	4711258004110
1476484	4710772025236
1185881	79763111339
1134582	4902430494670
1557756	4713327062762
969352	4710063041358
1471960	73390000516
1419474	4710543310059
1471960	4710110910149
1471960	4710088412973
1431391	47106710
1471960	4710126040663
1193787	4710154620264
1427912	51000024237
1557756	8888215880103
915434	4710043100013
1432411	4710101209016
1560107	8801019931536
1127881	4718433613952
1427912	4710035341066
925365	4710088450319
1474220	20498573
925488	4719538041114
1427912	4713888703319
1297232	37000441809
1142044	4973167358023
1297232	4973655829615
753562	4713888702657
1544060	47400115002
1286304	4713608211018
1286304	4710291112172
1185881	4710363335003
575010	4710047504657
1561517	4717335400912
1023268	4718176271495
99295	4710008241119
709415	4710347781406
304832	2270022004074
1529067	4719581980330
979719	4714981010038
935739	4710105045726
743587	4710012712513
1438789	4712936669980
925181	4710085185290
1471960	4710085172696
1471960	4710088412218
865234	4710057830050
1403589	4718433614676
1411492	4711461660042
1557756	4710088620408
1547818	4710015101901
1557756	37000441809
1440638	37000440147
1127881	4712987106649
1185881	4710126022102
948852	4712500125126
1561517	4719111117144
1284614	4710931600175
968775	4712500125010
1379266	4710363522007
1286304	78895423037
524261	4710008242154
1411492	8888021200720
1432411	4710063312212
1297232	4714499850065
1157147	20571023
1286304	4710908131534
1185881	56100412861
1561517	4713045000633
1557756	4710047502721
760904	20561314
1284614	8886001012592
1284614	4711752070239
1403589	20565381
1142044	20206130
1557756	28400015547
1471960	4711271000472
1419474	4717568372789
1557756	4710498214440
915434	78895300024
869058	4710364142648
1127881	4710084106326
1411492	4713045028040
864855	4710320154142
1427912	4710126190528
1432411	7231254801515
1547818	20513177
929066	4713045603438
1427912	4710314900328
1123777	4710114128038
1444988	20432911
869058	20246068
1413410	4718534000040
1403589	4715853231018
1142044	4973167342114
760904	20561307
753562	80660956053
1185881	4710094020193
864855	4710063156243
753562	4711128557623
1432411	4710012331554
1123777	4710126090613
753562	4713888603367
1440638	4710105015514
1403589	9556001093714
753562	4719869175021
1557756	4710175567166
1560107	4710626111252
1193787	4710823997208
1444988	4711258001256
1557756	20102081
836036	4710104131550
1392944	4712425010712
1489675	4901422038939
1192995	4718121000620
1390933	4710114606048
1471403	4901872504237
1488593	4710291138134
1479874	4712763100151
1488593	4973655700945
337410	4710012132137
369756	4710218360013
369756	8888021200140
337410	4718176291998
562782	4712278881132
1412468	4711202221365
1216530	4710670221099
1216530	76277108893
1422627	4712162000120
1412468	4710515535107
1412468	4714499763044
375917	4710467221523
375917	4710094098635
1411492	4712500125010
1353365	20347987
1085624	723125481942
68086	8999979005906
660457	4901301729279
1192995	4710171021327
1390933	4713691101005
1337068	4715006140143
1488593	4710210800623
369756	9300644131704
337410	4710823998564
369756	4710011402194
426350	4710685461008
337410	4710168705056
1422627	4710128030037
1422627	56128439314
1422627	4710386123311
1552171	9556465600107
979719	4711123957794
935739	4710017003692
410212	4710104104066
410212	4713697106646
375917	4710303340234
925181	4710085120628
743587	41736007284
375917	4710467112418
248952	78895423037
968775	4710321871260
1432411	4711209055161
1524345	9310022530401
1471403	2250271000188
1282795	9310022862809
1471403	4901301729286
1471403	4711039232190
1488593	4710363535007
1549072	4710303330297
1412468	8712045013038
337410	4710008314141
426350	4719433000339
369756	4710105010175
195058	4891259528102
426350	20454296
369756	4711686006113
426350	4714775000627
369756	8888021200133
337410	4902430488280
426350	4712552005773
1111316	4710094022081
1552171	4710094020193
1422627	4714854888627
1412468	4710085172696
1552171	4710857000059
1412468	20246013
1552171	4710339080012
1438789	4710098150193
1392944	4710466103073
1353365	4710740600168
1353365	4710740600090
1353365	4934567661519
1489675	4710174053691
1489675	4713537010607
1471403	4710174053691
1489675	4710126042773
337410	4713003048837
426350	4710085120710
195058	4710088412973
369756	4710105046013
195058	4710088414250
337410	4710498243228
562782	4712278882139
1080483	4714329357115
1422627	4710171021327
1422627	4714058833218
1552171	4934567912406
1552171	4710583510105
1552171	4710035316156
1552171	20459734
1552171	4710583350718
979719	20493738
979719	37000442127
410212	4710303267906
375917	4902430492614
440875	4902430001823
410212	4710552060600
248952	4710734000226
410212	4718433614058
1282795	4710323168092
1390933	4710085120093
1192995	4710626420118
1471403	4710098150193
1488593	4718079983679
1479874	4710126194298
1479874	4710105023731
1337068	4710022101208
1282795	4711258002505
1479874	4710094004827
1253627	4710626111351
562782	4710321791797
337410	4710205005750
216531	4710038850862
337410	4710054144167
195058	4710160001033
1412468	4714499953223
1412468	4714499026644
1422627	4710105027029
1412468	4710498123339
1422627	4710036021035
1363067	4710174053691
375917	4712542001204
979719	4710475004231
410212	2230123000344
969352	4710254011696
375917	4712425010255
410212	2250271000218
410212	4710720524071
424646	4710126191259
1488593	4713317040015
1471403	20480356
1282795	4710126193451
1471403	4710120001530
1549072	4710980800014
426350	4710043980714
337410	4710120560129
337410	4710363335003
337410	4903111121960
426350	4712552005957
1422627	4014400901573
1422627	4710126193482
1422627	4710008314141
1422627	4710661202502
1552171	4956043788350
1412468	4714499763129
410212	4710363502009
440875	4710088450395
248952	4710172020107
1557756	4902430493031
1161984	4710088412218
1557756	4710475003067
424646	4711524001041
1410273	4710095322401
1253627	4710094699078
1253627	9044400841000
1471403	2250078000022
1390933	4711300986692
1471403	4710154620264
1489675	4710032600319
1390933	4710198211022
1471403	4714981110011
1488593	4717673054198
1253627	4719090301046
1549072	4710254011702
426350	4714478100013
369756	4710105016351
1188943	4710333157925
1412468	4971884802324
1422627	31200441256
1216530	4714499851161
1552171	4710085120628
1422627	4710168705056
1552171	4710254016028
979719	4716782102028
1271812	4710095958020
1353365	4712763100151
1390933	4714108700064
1471403	4710097110730
1489675	4716268000114
1488593	4710017081324
1471403	4718480800015
337410	4710105080048
426350	4712425010712
216531	4710189851282
426350	4710046055167
1080483	4903065067154
216531	4713985863121
1216530	4710985010111
1412468	4714499035301
1216530	4713985863121
1422627	9556121009411
1422627	4710303320137
1552171	4711437000285
935739	4714020101468
979719	4710105015118
410212	4710720524033
1314304	4710247006050
1282795	4716545000707
1488593	4710177193691
1390933	4710168705056
1471403	2250078000039
1471403	4710154058470
1489675	4718433613471
1471403	4909978112950
1471403	4710186051098
1549072	4710012721515
1488593	4710022275503
426350	4719535001012
337410	4902430493031
369756	4710644000217
337410	4711840607231
1080483	4713754987607
1422627	4903111345717
1422627	4710120001790
1552171	4710094021527
743587	4710063121104
410212	4715676104056
1432411	4711119236193
1127881	8999002594377
1185881	4710706755000
1488593	4710363352000
1282795	4710104111569
1390933	4710176011040
1488593	4710823997222
369756	4903065065112
369756	4710644003515
337410	4710085104130
337410	4710114606048
1216530	4710057870148
1412468	4710247006128
1422627	9556465100034
1412468	4714499763075
1552171	4934567212117
1552171	4713071904011
1552171	4710254016035
1552171	4713139002239
978538	4713676068040
979719	4710386123311
925181	4710035316156
969352	4710254011641
410212	4710720524040
410212	4710466104261
410212	4710017008055
1353365	4710018004704
1410273	4710047502011
1488593	20515485
1488593	4718079983662
1471403	4710549000039
1282795	4711080010112
1489675	4710030346073
1488593	4710291101039
1549072	4714276280061
337410	4710205005927
426350	4710603999507
426350	4719860710238
337410	4710036009071
337410	4710114128618
369756	4712155615010
1216530	4711437000346
1552171	8003734018985
1552171	4710466101130
1412468	8801019930744
1552171	4710363352000
1552171	4712397047082
1422627	4711269680822
1310085	4956043788602
925181	4711686006106
440875	4710271000628
410212	4716545000523
440875	4710043004618
1314304	4710247007088
1353365	4909978199081
1410273	723125485032
1282795	78895121247
1471403	20550684
1489675	4710030111206
1549072	4710254011627
1549072	4904637230921
1390933	4014400901573
369756	4711369000025
562782	4710321791698
195058	4710088412959
369756	614632071101
216531	4710189851268
1422627	4710498213702
1412468	4710363522007
1216530	4711437000117
1216530	4710670200407
1363067	4711967281536
1422627	4710088410382
1422627	4712067899263
1552171	4901550133735
1422627	4710057118431
410212	4710036011029
375917	20544805
410212	4715747112201
375917	4710091110255
1346909	20553814
1379266	4714981010038
1432411	4711413000025
1353365	723125485025
424646	4711524000891
1488593	4710018004704
1337068	4715006140112
1192995	4710172030069
337410	4711258007371
195058	4712054702255
426350	4710085120703
426350	8801083021249
426350	4719860710023
1271812	4710154620264
979719	47106710
375917	4711791600091
410212	4713198026290
375917	4712054600643
889667	4710147100018
1353365	4710030111206
1353365	4909978294007
1192995	4712019100591
1253627	4710022237501
1282795	4710154050054
1390933	4710373201015
1253627	4903065065150
1479874	4710105046013
1549072	4710731052501
1549072	4710172030069
1549072	4710114128038
1488593	4710076407257
1489675	4712789000039
1489675	4014400901573
1549072	4710498353958
337410	4710038850558
369756	4713754987614
369756	4715398383050
426350	4710047512614
337410	4716545000707
337410	4712425010712
216531	4710998000901
337410	4902430488266
1216530	4714499363053
1552171	4710938237220
375917	4710043940411
979719	4711663700010
743587	4710063121098
375917	4710363892001
1085624	4710311010228
1471403	4712301990206
1488593	4713080626225
1390933	4710085120628
1390933	4711209055109
1282795	4714058833218
1282795	20555283
1471403	4710333202076
1253627	4710022275503
1489675	4713089003102
426350	4710515700024
426350	4714775000894
195058	4710085184361
1422627	4710088620408
1412468	8712045013021
1363067	4711967251539
1422627	4710088410733
1552171	4710543511029
1422627	4710291112172
410212	4716545000738
410212	4716545000530
440875	4902430001779
979719	4711300986722
375917	4710076407059
410212	4712987106649
1410273	4713754987607
889667	4715874001041
1353365	4710022403104
1390933	4710466101130
1549072	4716545320324
1549072	4710323168047
1282795	4710012141023
1488593	4713022100011
1471403	4719864060209
1488593	8801037013832
337410	8002110321640
337410	4710363913201
562782	4711123400023
1412468	4710498601486
1412468	4710363522014
1412468	4714499763068
1216530	4710038850558
1412468	4956746070127
979719	4711437000346
743587	4710046021155
743587	4710043105124
375917	4712650780701
1432411	4710011402019
1539042	4710247001444
1440638	2250078000459
1353365	4715874001003
1392944	2250078000251
1205787	4713645105615
1205787	56100412861
927871	4710094032011
662949	4710105051680
922890	4710254015021
905077	4710110100342
922890	20197889
342193	4712540901339
1506136	4710549000039
1467291	4901872166077
342193	2250078000237
1282795	4710105020358
1276091	4712162000038
580878	4902704881052
1489675	4710017002213
1390933	4712425010712
908566	4719854078207
1353365	4909978190989
1519099	4902430041270
545730	9310022733406
662949	4710032502873
1205787	4710573437368
662949	4710186161018
927871	4710731033517
565233	4710046011552
1095456	4710054380619
342193	4710291101039
1506136	4712048021010
541855	4710038850862
342193	2250078000022
956345	4710857472665
580878	4710105080048
530378	4710043004434
1488593	4716264012012
21203	4710189851282
1205787	2250271000218
1205787	4710008312147
541855	9300644131681
768535	26333002153
1253627	4715006140075
1390933	4714072600759
1253627	4710626111252
1282795	4710094097768
1489675	4712172150068
47067	4710291102180
47067	4710498235674
836036	8887506000251
889667	4710174053691
662949	4710015101901
905077	28400015547
541855	4710043004946
342193	4716545000707
544092	20539382
956345	4711371850229
1390933	4711985100017
956345	4710095370235
47067	4710126030138
1023121	4710265849066
1253627	4710498128990
1488593	4710018004605
1489675	4711840607415
424646	4710126310025
889667	4934567661519
1314304	4710162000119
304207	4710176121145
927871	4710022101208
304207	4710105051161
927871	4710036000627
304207	4713003048837
322188	4710085120628
1486124	4710043981513
1312744	4714284287595
1486124	40000015321
1486124	4710105002026
541855	4710105015118
544092	2100176000410
41737	9300605115682
1192995	4710057118431
1253627	4710043000856
1023121	4710030346097
1282795	4710126152014
1488593	4710022237501
1337068	4710603013425
47067	4710126040076
21203	4710291101039
21203	4710114128038
1282795	4710012712513
1353365	4710105010113
1410273	4713754987621
1410273	4014400901573
1205787	4710644000125
1519099	4718480440044
41737	9300605115637
905077	4710705050052
1312744	4973167711200
1486124	4710018004605
322188	4715419100727
544092	4717605313126
905077	4710008212133
544092	4717605319975
530378	4710085120710
530378	4710088432353
580878	8999002594377
1390933	4711856020208
1390933	4710154015206
1192995	4712019100607
1253627	20470340
1253627	4712134660086
1282795	4711001500036
1489675	4711209070072
768535	2250305000573
1353365	4710030110308
1519099	4710105010182
662949	4710085172696
1312744	4710363228404
922890	4714499050045
544092	20400989
1253627	4710498124428
1192995	4718538550008
1337068	4715006140051
47067	4710291101039
21203	20453107
21203	4710038850558
47067	4711001302104
43748	4710271000161
1392944	4710363384001
1314304	4710085120703
1278163	8851991042102
922890	4719854271752
1486124	4710098156133
322188	49755589
905077	4710110100373
342193	4710367812746
41737	49432237
322188	4710357304701
322188	4710085120093
1192995	37000440635
1390933	47104754
768535	26333002146
1390933	4710594124605
922999	4710088410382
1488593	4710017081249
1192995	4710823997215
1157147	4712162000120
715836	4710088413383
1353365	4901872529339
424646	4710171021327
1392944	4710104106107
1519099	4714008011208
1519099	4710339033018
544092	4711186400121
1467291	2250078000251
544092	4717605319944
541855	20569105
342193	2230123000221
41737	65300011064
1390933	3960097006002
1023121	4710198221113
1471403	20332433
580878	4710494050110
47067	4711269680754
1353365	4711108860934
1353365	4710030213207
1519099	4719111172402
342193	4716545000752
535595	4711629910385
565233	20570866
1192995	4710176001805
446495	4717265007038
904483	4713985863121
1253627	4710626844259
1282795	4710105026411
1488593	4710823997208
1023121	4710030346103
21203	4972045179507
1278163	4714499810328
1519099	9300636002500
927871	8712045013069
905077	4710085120628
922890	4714499050519
1467291	4909978199098
1312744	4531632415093
41737	4710347821126
41737	4710363352000
956345	4710857000165
1253627	4711437000346
1192995	4710626428817
1192995	4710823997222
1471403	4712301990077
1192995	4710098162479
956345	4710370665582
1023121	4710291101039
956345	4711371850243
530378	4710085120680
21203	2250078000251
1353365	4710174006390
1410273	4901550332077
1205787	4710049001567
1519099	4714981010038
927871	4710126194045
662949	4710363911610
322188	4710151200148
342193	4713645060303
41737	4710114128618
41737	4902430392037
904483	4710036008586
922999	4711300983325
1390933	4710363341004
1337068	4712134660093
580878	4710008111146
956345	4710012142136
1023121	4710697561048
1282795	9310022862700
580878	4710105337708
580878	4710084225676
47067	4710085172696
47067	4710043355154
1479874	4710022275503
221467	4711258002505
575010	4710640109709
1193787	4710265847666
1297232	4710114363156
532631	8888522010279
524261	4710008241133
457415	4710022209591
313094	4710043007589
915434	4710043000498
753562	20493639
948852	4710057118431
662949	4710085120628
662949	4715006140068
905077	4710823997239
1282795	4711560456119
922999	4710126193727
1282795	4710105327334
768535	8888021200256
1253627	20356910
1192995	4710632001622
1488593	4710094097768
1529067	4710626213314
662949	4710868505208
342193	2250078000206
922890	79763251134
1312744	4710366510308
1095456	4710265847666
544092	2100230001889
41737	4902430489003
1192995	4710626065616
1471403	4710018008634
1253627	4710036220001
1253627	4710114750406
1390933	4710363352000
1390933	4710168703953
1488593	4710731060124
530378	20530631
47067	4710126040663
47067	4710494053333
304832	4711606113044
1353365	4901872529117
424646	4710047504657
1278163	4714431050997
662949	4903111145744
905077	4711663700010
1312744	4972525511032
1486124	4711258001256
544092	4717605319951
342193	4710303340234
1023121	4710549000039
1023121	4719090105019
709415	4712815116284
1205787	4710424706889
304207	4713915513218
955003	4711123400016
544092	20513429
1312744	4717265015019
1486124	4711128778813
905077	4710543511029
1131987	4710466107118
904483	4710735610004
1253627	4711046199530
1282795	2250078000039
1253627	20531638
1282795	4710735510045
1390933	4711985100024
912433	4710159010114
